dateLivraisonEffective,dateLivraisonEstimee,ecartLivraison,note,notePrediction,id
2017-09-20 20:05:14,2017-09-15 00:00:00,5.836967592592592,3.0,2.6398754495419148,1390
2018-05-18 17:03:43,2018-05-14 00:00:00,4.710914351851852,2.0,2.6696662419276325,1391
2018-04-02 17:29:28,2018-03-28 00:00:00,5.728796296296296,5.0,2.6427372224257057,1392
2018-05-08 22:45:59,2018-04-30 00:00:00,8.948599537037037,1.0,2.557554314196012,1393
2018-04-17 23:31:54,2018-04-02 00:00:00,15.980486111111112,1.0,2.371519173557057,1394
2018-07-13 20:12:16,2018-07-11 00:00:00,2.841851851851852,1.0,2.719114039668352,1395
2018-01-10 18:10:45,2018-01-04 00:00:00,6.757465277777778,1.0,2.615522821763102,1396
2017-12-14 10:51:35,2017-12-14 00:00:00,0.4524884259259259,1.0,2.7823268853673366,1397
2018-02-07 17:08:25,2018-02-07 00:00:00,0.7141782407407408,4.0,2.7754036363942447,1398
2018-02-27 14:48:56,2018-02-22 00:00:00,5.617314814814815,1.0,2.645686569356658,1399
2018-03-20 00:59:25,2018-03-20 00:00:00,0.041261574074074076,5.0,2.7932062766107664,1400
2018-01-06 17:09:50,2017-12-18 00:00:00,19.715162037037036,2.0,2.2727148265583237,1401
2017-05-16 12:33:46,2017-05-12 00:00:00,4.523449074074074,1.0,2.674625811304774,1402
2018-04-10 21:42:45,2018-03-27 00:00:00,14.9046875,1.0,2.399980432681334,1403
2018-04-19 16:35:30,2018-03-23 00:00:00,27.649652777777778,1.0,2.0628004479199626,1404
2018-08-08 21:27:40,2018-08-08 00:00:00,0.894212962962963,5.0,2.770640649318772,1405
2018-02-22 19:17:00,2018-02-05 00:00:00,17.803472222222222,3.0,2.3232903698084595,1406
2018-01-12 23:43:15,2018-01-09 00:00:00,3.9883680555555556,2.0,2.688781880445641,1407
2018-09-04 21:33:01,2018-08-22 00:00:00,13.89792824074074,1.0,2.426615191136682,1408
2018-06-05 20:42:09,2018-06-05 00:00:00,0.8626041666666667,3.0,2.771476889608268,1409
2018-04-03 22:36:47,2018-03-29 00:00:00,5.942210648148148,1.0,2.6370911460075352,1410
2018-05-24 20:29:41,2018-05-15 00:00:00,9.853946759259259,1.0,2.5336025060945886,1411
2018-03-29 17:24:48,2018-03-12 00:00:00,17.68388888888889,2.0,2.3264540588128813,1412
2018-01-05 19:08:29,2018-01-03 00:00:00,2.7975578703703703,3.0,2.7202858784043107,1413
2017-05-25 10:49:48,2017-05-18 00:00:00,7.451250000000001,1.0,2.597168097605913,1414
2018-04-08 13:37:48,2018-04-03 00:00:00,5.567916666666666,1.0,2.6469934435989027,1415
2018-05-24 21:34:43,2018-05-18 00:00:00,6.8991087962962965,3.0,2.611775509912916,1416
2018-03-29 00:42:38,2018-03-22 00:00:00,6.987939814814815,1.0,2.609425402178795,1417
2018-04-19 17:41:56,2018-04-11 00:00:00,8.737453703703704,2.0,2.563140374833611,1418
2018-01-10 15:53:26,2018-01-02 00:00:00,8.662106481481482,1.0,2.5651337561168854,1419
2018-04-19 13:32:29,2018-03-29 00:00:00,21.564224537037035,5.0,2.223796147536113,1420
2018-05-08 19:21:22,2018-05-04 00:00:00,4.80650462962963,5.0,2.6671373116636445,1421
2018-02-01 16:58:40,2018-01-16 00:00:00,16.707407407407405,1.0,2.3522877903193744,1422
2018-03-02 19:53:10,2018-02-26 00:00:00,4.828587962962962,1.0,2.6665530764119567,1423
2018-08-24 12:03:59,2018-08-21 00:00:00,3.502766203703704,1.0,2.7016289319235285,1424
2017-11-15 00:42:59,2017-11-10 00:00:00,5.029849537037037,5.0,2.6612285131039917,1425
2018-06-06 22:07:46,2018-06-01 00:00:00,5.922060185185185,5.0,2.6376242453645524,1426
2018-04-12 18:56:33,2018-03-20 00:00:00,23.747604166666665,1.0,2.166032795953631,1427
2017-12-21 11:58:58,2017-12-20 00:00:00,1.4992824074074074,1.0,2.754632970866083,1428
2018-03-19 13:28:36,2018-03-12 00:00:00,7.561527777777777,1.0,2.5942505957830195,1429
2018-03-29 18:12:36,2018-03-27 00:00:00,2.7587499999999996,4.0,2.7213125769362336,1430
2018-01-03 14:17:24,2017-12-26 00:00:00,8.595416666666667,1.0,2.566898097584508,1431
2018-03-01 21:57:09,2018-02-14 00:00:00,15.9146875,4.0,2.373259937396598,1432
2018-03-05 23:53:11,2018-02-19 00:00:00,14.995266203703705,1.0,2.397584088299936,1433
2017-09-19 17:00:07,2017-04-05 00:00:00,167.70841435185184,1.0,-1.6425851740859896,1434
2017-05-16 14:33:34,2017-05-16 00:00:00,0.6066435185185185,5.0,2.7782485681151203,1435
2017-04-10 14:55:49,2017-04-06 00:00:00,4.622094907407408,5.0,2.6720160434587914,1436
2018-09-03 23:33:13,2018-08-22 00:00:00,12.981400462962965,4.0,2.4508627912994947,1437
2018-04-24 16:10:44,2018-04-24 00:00:00,0.6741203703703703,3.0,2.7764634048460746,1438
2017-12-21 23:39:50,2017-12-21 00:00:00,0.9859953703703703,3.0,2.768212459829315,1439
2018-08-23 23:34:32,2018-08-23 00:00:00,0.9823148148148149,5.0,2.768309832371263,1440
2018-03-29 15:12:25,2018-03-22 00:00:00,7.591956018518519,1.0,2.5934455881956575,1441
2018-01-23 15:58:31,2017-12-28 00:00:00,26.665636574074075,1.0,2.088833517554783,1442
2018-08-29 14:44:46,2018-08-27 00:00:00,2.6144212962962965,5.0,2.7251309278736264,1443
2018-04-17 18:42:44,2018-04-12 00:00:00,5.779675925925925,4.0,2.641391154204312,1444
2018-04-07 11:14:25,2018-03-29 00:00:00,9.468344907407408,1.0,2.5438039639799284,1445
2018-04-19 23:41:17,2018-04-12 00:00:00,7.9870023148148155,1.0,2.582994268693244,1446
2018-02-10 10:04:43,2018-02-09 00:00:00,1.4199421296296295,5.0,2.756731992171282,1447
2018-02-20 20:25:03,2018-02-07 00:00:00,13.850729166666667,1.0,2.427863886816128,1448
2018-03-09 12:21:24,2018-03-07 00:00:00,2.514861111111111,3.0,2.727764885753615,1449
2018-03-27 17:03:17,2018-03-27 00:00:00,0.7106134259259259,5.0,2.775497946906572,1450
2017-03-30 13:22:48,2017-03-15 00:00:00,15.515833333333333,2.0,2.3838119976735426,1451
2018-04-23 20:56:38,2018-04-06 00:00:00,17.872662037037035,5.0,2.3214598885010225,1452
2018-03-07 15:32:13,2018-03-06 00:00:00,1.647372685185185,4.0,2.750715103966008,1453
2017-03-29 15:22:58,2017-03-29 00:00:00,0.6409490740740741,3.0,2.7773409825354545,1454
2018-04-10 18:54:31,2018-04-09 00:00:00,1.7878587962962964,1.0,2.746998412412032,1455
2018-03-28 19:48:58,2018-03-22 00:00:00,6.784004629629629,1.0,2.6148206983710054,1456
2017-10-09 11:28:55,2017-10-09 00:00:00,0.4784143518518518,3.0,2.7816409907322317,1457
2018-06-13 20:02:27,2018-06-08 00:00:00,5.835034722222222,1.0,2.639926585436586,1458
2018-08-15 19:03:34,2018-08-14 00:00:00,1.7941435185185186,5.0,2.7468321442036117,1459
2017-12-14 19:29:25,2017-12-13 00:00:00,1.8120949074074073,4.0,2.746357223409394,1460
2018-01-06 13:05:22,2018-01-04 00:00:00,2.5453935185185186,5.0,2.7269571223395936,1461
2018-01-17 11:33:27,2018-01-10 00:00:00,7.4815625,1.0,2.596366152048172,1462
2018-08-22 11:38:39,2018-08-22 00:00:00,0.4851736111111111,3.0,2.781462168202365,1463
2017-08-07 17:07:56,2017-08-07 00:00:00,0.7138425925925925,3.0,2.775412516280146,1464
2018-01-02 12:09:51,2017-12-18 00:00:00,15.506840277777778,1.0,2.3840499173750946,1465
2018-02-06 17:27:45,2018-01-31 00:00:00,6.727604166666667,1.0,2.616312825405321,1466
2017-10-13 21:52:52,2017-10-05 00:00:00,8.911712962962964,1.0,2.5585301830362264,1467
2018-05-22 14:03:38,2018-05-21 00:00:00,1.5858564814814813,3.0,2.752342572709572,1468
2018-01-15 15:39:58,2018-01-05 00:00:00,10.65275462962963,1.0,2.5124692962593,1469
2018-04-11 21:05:34,2018-03-28 00:00:00,14.878865740740741,1.0,2.40066357148978,1470
2017-11-25 13:41:48,2017-11-24 00:00:00,1.5706944444444444,4.0,2.7527436985899234,1471
2018-08-25 10:26:25,2018-08-23 00:00:00,2.4350115740740743,3.0,2.729877379989146,1472
2017-11-16 23:02:26,2017-11-07 00:00:00,9.960023148148148,4.0,2.5307961559469376,1473
2018-04-16 18:14:28,2018-04-11 00:00:00,5.760046296296296,4.0,2.641910474428035,1474
2018-04-06 21:17:53,2018-04-06 00:00:00,0.8874189814814816,5.0,2.770820390457525,1475
2018-08-29 17:46:38,2018-08-17 00:00:00,12.740717592592594,2.0,2.457230281896374,1476
2018-04-12 14:28:38,2018-04-10 00:00:00,2.6032175925925927,4.0,2.72542733234094,1477
2018-04-06 22:38:05,2018-04-02 00:00:00,4.943113425925926,1.0,2.6635231981019727,1478
2018-06-07 12:37:54,2018-06-06 00:00:00,1.5263194444444446,3.0,2.7539176807466164,1479
2017-05-24 11:12:30,2017-05-10 00:00:00,14.467013888888888,4.0,2.4115594976931636,1480
2018-01-08 14:40:39,2017-12-19 00:00:00,20.6115625,1.0,2.2489997133466035,1481
2018-03-17 00:04:16,2018-03-15 00:00:00,2.002962962962963,1.0,2.7413076303613946,1482
2017-12-16 16:29:14,2017-12-14 00:00:00,2.686967592592593,4.0,2.723211647707181,1483
2018-04-19 20:02:20,2018-04-19 00:00:00,0.8349537037037037,5.0,2.7722084084847265,1484
2017-12-19 21:38:30,2017-12-18 00:00:00,1.901736111111111,5.0,2.7439856814679255,1485
2018-01-10 17:59:10,2018-01-02 00:00:00,8.749421296296296,1.0,2.562823760970799,1486
2017-11-14 17:07:02,2017-11-09 00:00:00,5.713217592592592,5.0,2.6431493716126933,1487
2018-04-11 02:12:46,2018-04-06 00:00:00,5.092199074074074,1.0,2.6595789977471562,1488
2018-03-05 16:23:02,2018-02-26 00:00:00,7.682662037037037,1.0,2.591045875581676,1489
2018-03-06 19:56:42,2018-03-06 00:00:00,0.8310416666666667,3.0,2.772311905085916,1490
2018-08-14 17:12:03,2018-08-14 00:00:00,0.7167013888888888,3.0,2.775336884148507,1491
2018-08-14 18:08:42,2018-08-14 00:00:00,0.7560416666666666,5.0,2.7742961002803272,1492
2018-06-20 13:35:46,2018-06-07 00:00:00,13.566504629629629,3.0,2.435383312956429,1493
2017-11-16 13:28:52,2017-11-16 00:00:00,0.561712962962963,4.0,2.7794372480139944,1494
2018-04-16 20:42:01,2018-03-21 00:00:00,26.820844907407405,1.0,2.0847273358330156,1495
2017-05-03 14:07:58,2017-05-03 00:00:00,0.5888657407407407,5.0,2.7787188958649067,1496
2018-03-22 01:03:23,2018-03-21 00:00:00,1.0440162037037037,3.0,2.7666774643803054,1497
2017-04-19 15:53:25,2017-04-18 00:00:00,1.6620949074074074,3.0,2.750325613798216,1498
2017-12-21 18:43:41,2017-12-15 00:00:00,6.7803356481481485,5.0,2.6149177647099915,1499
2018-06-15 21:14:54,2018-06-08 00:00:00,7.885347222222222,3.0,2.5856836493093724,1500
2017-11-18 14:38:35,2017-11-17 00:00:00,1.6101273148148147,2.0,2.7517004650980468,1501
2018-01-30 10:08:01,2018-01-05 00:00:00,25.422233796296297,1.0,2.1217289017732375,1502
2018-03-16 01:38:42,2018-02-07 00:00:00,37.06854166666667,1.0,1.8136149269862911,1503
2017-09-06 22:44:55,2017-09-04 00:00:00,2.9478587962962965,1.0,2.716309526738474,1504
2017-11-07 20:38:45,2017-11-07 00:00:00,0.8602430555555555,3.0,2.771539355012537,1505
2018-08-17 22:16:24,2018-08-17 00:00:00,0.9280555555555555,5.0,2.7697453118575903,1506
2018-03-23 21:19:00,2018-03-08 00:00:00,15.888194444444444,1.0,2.3739608359768463,1507
2018-08-08 18:03:49,2018-08-08 00:00:00,0.752650462962963,4.0,2.774385817748223,1508
2018-03-14 00:08:25,2018-03-13 00:00:00,1.0058449074074074,1.0,2.767687321749313,1509
2018-01-05 17:59:01,2018-01-04 00:00:00,1.7493171296296295,1.0,2.7480180682758264,1510
2018-04-11 00:46:37,2018-04-02 00:00:00,9.032372685185186,1.0,2.5553380171563287,1511
2018-04-10 21:12:33,2018-04-05 00:00:00,5.883715277777778,2.0,2.638638695777991,1512
2018-03-20 22:03:52,2018-03-20 00:00:00,0.9193518518518519,3.0,2.7699755764850895,1513
2018-08-15 17:31:49,2018-08-15 00:00:00,0.7304282407407406,4.0,2.774973727435456,1514
2018-08-30 21:51:12,2018-08-30 00:00:00,0.9105555555555555,5.0,2.770208290736286,1515
2018-04-04 19:51:57,2018-03-22 00:00:00,13.786076388888889,4.0,2.429574336562421,1516
2018-01-06 14:37:25,2018-01-04 00:00:00,2.6093171296296296,4.0,2.7252659633799126,1517
2018-03-03 00:18:43,2018-02-23 00:00:00,8.012997685185185,4.0,2.5823065368403664,1518
2018-04-11 10:52:23,2018-04-06 00:00:00,5.453043981481482,1.0,2.6500325079977496,1519
2017-12-18 20:04:13,2017-12-18 00:00:00,0.8362615740740741,2.0,2.772173807550009,1520
2018-08-06 16:14:27,2018-08-03 00:00:00,3.6767013888888886,1.0,2.6970273138090826,1521
2018-03-16 19:52:02,2018-03-16 00:00:00,0.8278009259259259,3.0,2.7723976419153047,1522
2017-12-18 17:39:20,2017-12-18 00:00:00,0.7356481481481482,5.0,2.7748356298995485,1523
2017-06-07 12:01:35,2017-05-30 00:00:00,8.501099537037037,5.0,2.569393345522665,1524
2018-03-29 19:21:15,2018-03-27 00:00:00,2.806423611111111,5.0,2.7200513269353417,1525
2018-01-08 15:57:10,2017-12-20 00:00:00,19.664699074074075,3.0,2.2740498714730815,1526
2017-12-21 21:12:50,2017-12-19 00:00:00,2.883912037037037,1.0,2.718001298104079,1527
2017-11-14 16:04:51,2017-11-03 00:00:00,11.670034722222221,2.0,2.485556199311403,1528
2017-08-24 13:57:31,2017-08-23 00:00:00,1.5816087962962964,5.0,2.7524549491966623,1529
2017-12-18 19:34:14,2017-12-15 00:00:00,3.8154398148148148,2.0,2.693356858902384,1530
2018-08-30 21:22:43,2018-08-23 00:00:00,7.890775462962963,2.0,2.585540040120147,1531
2018-04-23 21:18:26,2018-04-18 00:00:00,5.887800925925926,3.0,2.6385306061323694,1532
2018-03-14 01:56:38,2018-03-12 00:00:00,2.08099537037037,3.0,2.739243209990913,1533
2018-06-07 19:36:44,2018-06-06 00:00:00,1.817175925925926,2.0,2.7462228003090314,1534
2018-01-08 15:50:32,2018-01-02 00:00:00,6.660092592592593,2.0,2.6180989072832532,1535
2017-10-27 19:44:55,2017-10-23 00:00:00,4.8228587962962965,1.0,2.6667046468781965,1536
2018-06-07 13:28:40,2018-04-27 00:00:00,41.56157407407407,2.0,1.6947475495048103,1537
2017-05-09 08:16:41,2017-04-25 00:00:00,14.344918981481483,1.0,2.4147896327403617,1538
2017-12-20 23:37:03,2017-12-19 00:00:00,1.9840625,5.0,2.741807659798505,1539
2018-01-17 12:47:45,2017-12-20 00:00:00,28.533159722222223,1.0,2.0394264448080226,1540
2018-03-16 19:27:01,2018-03-16 00:00:00,0.8104282407407407,5.0,2.7728572525614172,1541
2018-08-24 11:16:37,2018-08-24 00:00:00,0.46987268518518516,5.0,2.7818669685182615,1542
2018-06-09 18:32:14,2018-06-01 00:00:00,8.77238425925926,4.0,2.562216254293992,1543
2018-06-13 10:43:44,2018-06-13 00:00:00,0.44703703703703707,4.0,2.782471106962486,1544
2017-04-19 12:58:21,2017-04-18 00:00:00,1.5405208333333331,4.0,2.7535419697121193,1545
2018-04-05 17:33:44,2018-04-05 00:00:00,0.7317592592592592,3.0,2.7749385140948144,1546
2018-04-03 19:32:20,2018-03-28 00:00:00,6.814120370370371,1.0,2.61402395826362,1547
2018-07-30 18:31:59,2018-07-23 00:00:00,7.772210648148149,1.0,2.588676783263905,1548
2018-08-30 16:03:02,2018-08-27 00:00:00,3.6687731481481483,5.0,2.6972370628381213,1549
2018-02-26 21:07:44,2018-01-24 00:00:00,33.88037037037037,1.0,1.8979609825205643,1550
2018-04-05 15:18:33,2018-04-02 00:00:00,3.6378819444444446,4.0,2.6980543185439676,1551
2017-12-27 21:26:45,2017-12-18 00:00:00,9.893576388888889,1.0,2.5325540671523568,1552
2018-05-24 13:33:53,2018-05-15 00:00:00,9.56519675925926,1.0,2.5412416575930714,1553
2017-05-04 15:14:34,2017-04-28 00:00:00,6.635115740740741,5.0,2.618759693275466,1554
2018-04-02 15:02:44,2018-03-29 00:00:00,4.626898148148148,4.0,2.67188896922952,1555
2018-04-05 16:58:51,2018-04-02 00:00:00,3.7075347222222224,1.0,2.6962115891180467,1556
2018-01-04 13:27:33,2017-12-22 00:00:00,13.56079861111111,4.0,2.4355342710167447,1557
2018-01-04 18:10:48,2018-01-03 00:00:00,1.7575,1.0,2.7478015827816216,1558
2018-03-29 23:18:38,2018-03-21 00:00:00,8.929606481481482,1.0,2.558056793256819,1559
2018-03-27 17:03:59,2018-03-19 00:00:00,8.66943287037037,1.0,2.564939929641876,1560
2018-08-16 19:34:30,2018-08-14 00:00:00,2.8156250000000003,3.0,2.719807895580472,1561
2017-05-05 14:28:03,2017-05-02 00:00:00,3.6028125,5.0,2.698982113519132,1562
2017-12-15 23:43:32,2017-12-12 00:00:00,3.988564814814815,2.0,2.6887766749952853,1563
2018-05-22 16:11:20,2018-05-16 00:00:00,6.674537037037037,3.0,2.6177167659865517,1564
2018-03-28 00:12:26,2018-03-20 00:00:00,7.966967592592592,1.0,2.58352430602064,1565
2018-04-17 00:52:06,2018-03-16 00:00:00,31.99451388888889,1.0,1.947853080759292,1566
2018-08-23 01:31:41,2018-08-20 00:00:00,3.0636689814814813,2.0,2.7132456598996963,1567
2018-04-03 20:21:17,2018-03-26 00:00:00,8.848113425925925,1.0,2.5602127683129687,1568
2017-09-08 22:52:54,2017-09-05 00:00:00,3.9534027777777774,1.0,2.6897069195941463,1569
2018-03-17 13:21:00,2018-03-15 00:00:00,2.55625,2.0,2.7266699039611435,1570
2018-04-10 21:19:22,2018-04-06 00:00:00,4.888449074074074,5.0,2.664969394691973,1571
2018-02-27 00:49:06,2018-02-23 00:00:00,4.034097222222222,1.0,2.687572072542382,1572
2017-08-16 17:53:02,2017-08-11 00:00:00,5.745162037037037,4.0,2.642304251437296,1573
2018-08-23 19:08:35,2018-08-22 00:00:00,1.7976273148148147,5.0,2.746739977112019,1574
2017-09-25 17:51:16,2017-09-25 00:00:00,0.7439351851851851,4.0,2.7746163885786843,1575
2018-08-14 16:34:46,2018-08-13 00:00:00,1.6908101851851853,5.0,2.7495659242492447,1576
2018-06-06 18:19:02,2018-06-06 00:00:00,0.7632175925925927,5.0,2.7741062544438253,1577
2018-04-27 20:41:09,2018-03-22 00:00:00,36.82024305555556,1.0,1.8201838991322328,1578
2018-04-09 21:22:47,2018-04-05 00:00:00,4.89082175925926,1.0,2.6649066230847427,1579
2017-12-16 12:00:01,2017-12-15 00:00:00,1.500011574074074,5.0,2.754613680079471,1580
2018-03-10 14:12:27,2018-03-07 00:00:00,3.5919791666666665,1.0,2.6992687194916583,1581
2018-07-02 21:04:39,2018-06-13 00:00:00,19.878229166666667,1.0,2.26840073302529,1582
2018-08-27 13:42:30,2018-08-22 00:00:00,5.571180555555556,2.0,2.6469070943635904,1583
2018-02-15 15:56:33,2018-02-09 00:00:00,6.664270833333333,5.0,2.617988368013935,1584
2018-06-01 19:43:31,2018-05-29 00:00:00,3.821886574074074,1.0,2.693186303852494,1585
2018-03-29 23:34:42,2018-03-20 00:00:00,9.94076388888889,1.0,2.531305677675873,1586
2017-12-20 15:14:11,2017-12-19 00:00:00,1.634849537037037,5.0,2.7510464155710004,1587
2018-04-18 12:42:43,2018-04-05 00:00:00,13.529664351851851,1.0,2.436357956984795,1588
2018-06-11 17:54:52,2018-06-06 00:00:00,5.746435185185185,1.0,2.642270569111465,1589
2017-07-24 18:12:36,2017-07-24 00:00:00,0.75875,5.0,2.774224448787196,1590
2018-01-03 18:09:00,2017-12-22 00:00:00,12.75625,3.0,2.456819357521235,1591
2018-03-02 01:49:11,2018-02-21 00:00:00,9.07582175925926,1.0,2.554188531236604,1592
2018-06-01 16:38:44,2018-05-23 00:00:00,9.693564814814815,1.0,2.537845560540415,1593
2018-08-31 23:58:27,2018-08-16 00:00:00,15.998923611111111,1.0,2.371031392238431,1594
2018-02-22 19:50:23,2018-02-22 00:00:00,0.8266550925925925,5.0,2.7724279560085523,1595
2017-05-17 17:09:31,2017-04-18 00:00:00,29.71494212962963,1.0,2.008161285159791,1596
2017-09-19 15:07:09,2017-05-05 00:00:00,137.62996527777779,3.0,-0.846831652644437,1597
2017-12-21 00:18:26,2017-12-20 00:00:00,1.0128009259259259,3.0,2.7675032937690904,1598
2018-08-29 14:49:06,2018-08-28 00:00:00,1.6174305555555557,4.0,2.7515072510289613,1599
2018-07-05 15:58:26,2018-06-29 00:00:00,6.665578703703704,5.0,2.6179537670792175,1600
2018-06-05 00:03:46,2018-05-30 00:00:00,6.00261574074074,1.0,2.635493072748333,1601
2017-06-19 12:39:38,2017-06-09 00:00:00,10.527523148148148,1.0,2.5157824123092274,1602
2018-04-11 22:01:36,2018-04-05 00:00:00,6.917777777777778,1.0,2.611281604535048,1603
2017-12-22 19:05:09,2017-12-20 00:00:00,2.7952430555555554,1.0,2.7203471189967305,1604
2018-04-25 22:38:28,2018-04-12 00:00:00,13.94337962962963,1.0,2.4254127321045136,1605
2018-04-16 19:23:19,2018-03-14 00:00:00,33.76619212962963,1.0,1.9009816747416857,1606
2018-01-10 15:24:24,2018-01-08 00:00:00,2.6419444444444444,5.0,2.7244027772297517,1607
2018-05-19 16:38:33,2018-05-18 00:00:00,1.6934375,5.0,2.749496416176848,1608
2017-12-01 18:06:48,2017-11-27 00:00:00,4.754722222222222,3.0,2.6685072637160823,1609
2018-06-20 22:58:47,2018-06-07 00:00:00,13.957488425925925,1.0,2.425039470693713,1610
2018-04-06 01:26:34,2018-03-27 00:00:00,10.060115740740741,1.0,2.528148112730693,1611
2018-04-20 00:11:54,2018-04-09 00:00:00,11.008263888888889,1.0,2.503063966075422,1612
2018-04-11 00:38:19,2018-04-02 00:00:00,9.026608796296296,3.0,2.555490506231455,1613
2017-12-15 16:39:19,2017-12-15 00:00:00,0.6939699074074074,5.0,2.7759382667660724,1614
2018-03-28 20:05:24,2018-03-23 00:00:00,5.795416666666667,5.0,2.6409747181758556,1615
2018-03-24 17:37:32,2018-03-13 00:00:00,11.734398148148147,1.0,2.483853404639162,1616
2018-08-24 17:03:18,2018-08-13 00:00:00,11.710625,1.0,2.4844823455233165,1617
2018-08-21 18:08:42,2018-08-20 00:00:00,1.7560416666666667,5.0,2.7478401643548462,1618
2018-03-16 15:14:50,2018-03-02 00:00:00,14.635300925925925,1.0,2.407107306624223,1619
2016-12-12 20:31:54,2016-11-24 00:00:00,18.855486111111112,1.0,2.2954583577712984,1620
2018-03-06 22:27:54,2018-02-22 00:00:00,12.936041666666666,1.0,2.4520628007079663,1621
2018-04-18 17:26:37,2018-04-04 00:00:00,14.72681712962963,1.0,2.4046861598028944,1622
2018-02-05 21:28:38,2018-02-05 00:00:00,0.8948842592592593,4.0,2.7706228895469702,1623
2018-05-29 16:36:41,2018-05-28 00:00:00,1.6921412037037038,3.0,2.749530710908603,1624
2018-02-23 18:28:54,2018-02-22 00:00:00,1.7700694444444445,4.0,2.7474690463647806,1625
2018-02-23 20:04:45,2018-02-20 00:00:00,3.8366319444444446,1.0,2.692796201278778,1626
2018-06-07 22:05:37,2018-06-07 00:00:00,0.9205671296296297,4.0,2.7699434251740693,1627
2018-03-27 00:42:09,2018-03-15 00:00:00,11.987604166666666,1.0,2.47715460243729,1628
2017-12-02 12:35:00,2017-11-27 00:00:00,5.524305555555556,1.0,2.648147216360097,1629
2018-04-02 17:08:37,2018-03-22 00:00:00,11.672650462962963,1.0,2.485486997441968,1630
2018-01-08 21:45:22,2018-01-02 00:00:00,6.90650462962963,1.0,2.611579846220134,1631
2018-07-27 16:48:39,2018-07-25 00:00:00,2.700451388888889,1.0,2.7228549212563338,1632
2018-04-26 21:08:34,2018-04-24 00:00:00,2.880949074074074,3.0,2.7180796860623766,1633
2018-02-28 00:14:03,2018-02-09 00:00:00,19.009756944444444,1.0,2.291376978489461,1634
2018-04-02 15:04:15,2018-03-19 00:00:00,14.586284722222222,5.0,2.4084040761687184,1635
2018-04-03 19:28:39,2018-03-21 00:00:00,13.769895833333335,1.0,2.4300024083034373,1636
2018-04-04 10:31:39,2018-04-03 00:00:00,1.4386458333333334,5.0,2.7562371681845277,1637
2018-03-23 21:12:23,2018-03-08 00:00:00,15.883599537037037,1.0,2.3740823985528,1638
2018-08-16 11:12:08,2018-08-16 00:00:00,0.46675925925925926,5.0,2.7819493371150665,1639
2018-08-30 18:36:27,2018-08-29 00:00:00,1.7753125,4.0,2.747330336422949,1640
2018-06-09 16:28:34,2018-06-06 00:00:00,3.6865046296296295,5.0,2.6967679599001837,1641
2018-04-06 19:55:37,2018-04-02 00:00:00,4.830289351851852,5.0,2.666508064576528,1642
2018-08-06 08:51:26,2018-08-06 00:00:00,0.369050925925926,5.0,2.784534302521119,1643
2018-02-09 22:17:58,2018-02-06 00:00:00,3.9291435185185186,1.0,2.6903487210027093,1644
2018-07-16 23:48:41,2018-07-13 00:00:00,3.9921412037037034,4.0,2.6886820582799964,1645
2018-03-05 16:05:07,2018-03-05 00:00:00,0.6702199074074073,5.0,2.7765665952443026,1646
2018-06-11 14:51:16,2018-06-11 00:00:00,0.6189351851851852,4.0,2.7779233805693697,1647
2017-05-03 12:58:53,2017-05-02 00:00:00,1.5408912037037037,4.0,2.753532171217332,1648
2018-04-07 13:16:50,2018-04-04 00:00:00,3.5533564814814813,1.0,2.700290518776187,1649
2018-03-21 20:21:02,2018-03-19 00:00:00,2.847939814814815,4.0,2.718952976910287,1650
2018-05-04 19:08:36,2018-04-25 00:00:00,9.797638888888889,1.0,2.5350921835052076,1651
2017-12-28 15:42:42,2017-12-22 00:00:00,6.654652777777778,1.0,2.61824282267544,1652
2017-12-21 15:58:46,2017-12-21 00:00:00,0.6658101851851852,3.0,2.776683258572863,1653
2018-08-15 18:58:55,2018-08-15 00:00:00,0.7909143518518519,5.0,2.7733735107555186,1654
2017-04-12 09:58:12,2017-04-07 00:00:00,5.415416666666666,1.0,2.6510279738275386,1655
2017-12-18 23:12:17,2017-12-15 00:00:00,3.9668634259259257,1.0,2.6893508055492235,1656
2018-01-03 16:49:32,2018-01-02 00:00:00,1.7010648148148146,1.0,2.7492946284248236,1657
2017-12-20 18:04:24,2017-12-18 00:00:00,2.7530555555555556,3.0,2.721463228793587,1658
2018-04-07 01:12:04,2018-04-03 00:00:00,4.050046296296297,1.0,2.6871501248606076,1659
2017-03-30 15:47:55,2017-03-27 00:00:00,3.6582754629629632,4.0,2.6975147889247464,1660
2017-09-18 18:23:04,2017-09-15 00:00:00,3.766018518518518,5.0,2.694664345550553,1661
2017-09-19 17:37:21,2017-09-11 00:00:00,8.734270833333333,4.0,2.563224580648189,1662
2018-03-21 23:41:05,2018-03-20 00:00:00,1.986863425925926,3.0,2.7417335586816765,1663
2018-04-03 02:52:50,2018-04-03 00:00:00,0.12002314814814814,3.0,2.791122565453673,1664
2018-05-24 16:22:30,2018-05-15 00:00:00,9.682291666666666,1.0,2.538143802225501,1665
2017-11-30 17:42:00,2017-11-28 00:00:00,2.7375000000000003,4.0,2.72187476557465,1666
2018-08-11 15:50:51,2018-08-10 00:00:00,1.6603124999999999,5.0,2.7503727690543793,1667
2017-12-18 15:19:08,2017-12-11 00:00:00,7.6382870370370375,1.0,2.5922198577383693,1668
2017-12-29 20:33:20,2017-12-11 00:00:00,18.85648148148148,2.0,2.295432024316558,1669
