product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,FraisPredits,id
167.0,16.0,12.0,13.0,75.9,16.97,14.387932698329212,826
150.0,26.0,5.0,24.0,40.0,15.1,13.640488756650686,827
4650.0,37.0,20.0,34.0,209.99,22.34,27.42562730241888,828
1050.0,27.0,30.0,16.0,524.9,26.25,26.564096900470282,829
575.0,16.0,18.0,12.0,32.0,8.97,14.662945805686668,830
5300.0,23.0,50.0,23.0,134.0,13.64,28.341751550384004,831
2150.0,16.0,50.0,40.0,121.97,20.09,21.52618269965504,832
7900.0,44.0,21.0,38.0,389.0,16.33,37.921742539322246,833
900.0,26.0,19.0,23.0,99.9,14.35,17.129610447718605,834
7300.0,25.0,12.0,20.0,139.9,16.74,30.484200471994935,835
2000.0,42.0,32.0,32.0,168.88,16.81,22.054688708070238,836
1250.0,30.0,10.0,30.0,99.9,13.22,17.51033581546767,837
100.0,18.0,6.0,13.0,65.95,15.56,13.792491630426678,838
1350.0,35.0,15.0,25.0,113.99,15.91,18.42823398693084,839
1700.0,30.0,35.0,25.0,129.9,13.25,20.382861146265036,840
300.0,20.0,10.0,15.0,57.87,15.0,14.33430886251191,841
6675.0,71.0,4.0,44.0,49.7,17.26,28.673080062062763,842
485.0,18.0,12.0,15.0,589.0,18.87,25.390750227076722,843
1650.0,30.0,22.0,30.0,59.9,21.2,18.181368450886815,844
233.0,17.0,15.0,16.0,79.9,14.31,14.81336015981687,845
1600.0,20.0,15.0,20.0,99.0,19.93,18.089632790330626,846
3675.0,28.0,33.0,25.0,76.0,18.83,23.129585643951245,847
1500.0,40.0,25.0,20.0,79.9,11.76,18.757653551565063,848
500.0,29.0,10.0,16.0,41.52,23.44,14.732464662089807,849
200.0,41.0,3.0,30.0,14.99,12.79,13.679877520418785,850
550.0,24.0,3.0,18.0,59.9,8.58,14.648273406219662,851
200.0,18.0,10.0,12.0,15.0,7.71,13.191213890202636,852
1700.0,16.0,32.0,46.0,279.99,19.21,22.80984148062646,853
350.0,16.0,6.0,11.0,119.99,18.72,15.304779082744307,854
7050.0,30.0,20.0,70.0,310.0,45.97,34.18487943516586,855
150.0,25.0,7.0,16.0,15.0,19.04,13.185235189276234,856
1800.0,37.0,22.0,40.0,59.9,13.44,18.768423165613477,857
150.0,16.0,12.0,12.0,19.9,15.1,13.227804201669612,858
1075.0,22.0,23.0,22.0,69.9,24.62,16.959665264739375,859
28100.0,97.0,9.0,75.0,209.99,50.0,76.65627376621617,860
1650.0,37.0,17.0,34.0,40.99,11.15,17.787823470269448,861
500.0,36.0,5.0,15.0,89.9,18.73,15.668717318268333,862
443.0,21.0,13.0,17.0,30.97,10.96,14.293203631516425,863
800.0,24.0,2.0,17.0,90.0,15.39,15.69980446029335,864
150.0,22.0,11.0,16.0,14.99,7.39,13.299902288923105,865
1350.0,40.0,5.0,30.0,99.99,27.65,17.791081922293372,866
400.0,16.0,8.0,11.0,69.9,3.53,14.512812905257269,867
1050.0,36.0,24.0,22.0,144.99,12.22,18.960442175904262,868
1500.0,30.0,22.0,30.0,59.9,17.67,17.877035761697044,869
509.0,17.0,13.0,13.0,155.99,4.4,16.776636974673412,870
200.0,17.0,13.0,13.0,110.81,19.99,15.244526460830915,871
300.0,40.0,10.0,15.0,29.99,18.31,14.478574840739846,872
10700.0,40.0,20.0,40.0,378.0,60.82,43.19393642151267,873
1533.0,39.0,13.0,32.0,169.9,20.38,19.975811904290524,874
11880.0,50.0,60.0,27.0,79.99,72.93,42.123982645742714,875
150.0,30.0,10.0,20.0,21.9,15.1,13.67909950661165,876
2600.0,50.0,10.0,30.0,69.9,0.0,20.351121614616993,877
200.0,20.0,9.0,14.0,10.0,11.85,13.113594672675358,878
300.0,68.0,7.0,13.0,39.9,6.28,15.488538506792327,879
2963.0,45.0,33.0,32.0,90.0,38.18,22.588637153130236,880
4950.0,40.0,10.0,40.0,174.9,20.1,26.907988897480916,881
107.0,17.0,12.0,14.0,19.99,8.11,13.184852843548756,882
1200.0,16.0,11.0,11.0,41.99,18.23,15.7419618945776,883
200.0,22.0,7.0,20.0,27.9,25.63,13.454396026396086,884
750.0,16.0,16.0,16.0,64.9,15.21,15.581698519513594,885
650.0,26.0,5.0,25.0,79.9,11.54,15.45800363195252,886
300.0,17.0,17.0,20.0,158.4,43.14,16.64688732339129,887
650.0,24.0,14.0,18.0,134.9,16.7,16.95960200536279,888
300.0,16.0,16.0,12.0,69.9,15.24,14.754185254116363,889
2900.0,22.0,28.0,42.0,269.99,26.34,25.020020684920635,890
150.0,19.0,4.0,20.0,37.99,25.63,13.284458629654685,891
3100.0,45.0,28.0,26.0,85.0,16.22,22.46901537919586,892
425.0,18.0,10.0,18.0,29.35,18.23,13.957252344331154,893
1700.0,16.0,16.0,16.0,279.0,18.79,21.79865074310916,894
800.0,28.0,20.0,42.0,278.0,19.2,20.690109172099604,895
675.0,22.0,24.0,21.0,99.99,12.15,16.802368019385693,896
1600.0,42.0,25.0,15.0,129.99,17.16,20.01602058983802,897
825.0,33.0,26.0,21.0,148.44,15.92,18.57411194389428,898
1500.0,30.0,22.0,30.0,59.0,17.66,17.859004184523506,899
4475.0,44.0,24.0,31.0,99.99,17.95,25.321984631066258,900
700.0,39.0,7.0,39.0,95.0,16.43,16.48039059717649,901
750.0,35.0,36.0,35.0,49.99,17.6,17.121928206851052,902
900.0,45.0,20.0,25.0,29.9,9.26,16.457275238024824,903
1800.0,37.0,22.0,40.0,53.9,8.11,18.64821265112323,904
1150.0,40.0,20.0,30.0,105.0,38.78,18.31178356736646,905
1750.0,37.0,22.0,40.0,59.0,17.66,18.648947358710018,906
300.0,17.0,12.0,17.0,24.5,13.34,13.677803776958774,907
1400.0,20.0,20.0,20.0,67.0,23.05,17.318100722260752,908
2600.0,16.0,31.0,39.0,1300.0,38.51,44.991043314508026,909
975.0,19.0,18.0,23.0,399.0,11.54,22.973201961580372,910
300.0,40.0,25.0,25.0,159.0,12.61,17.92613060395556,911
2750.0,32.0,32.0,16.0,159.9,18.03,22.986252493273227,912
850.0,45.0,30.0,30.0,49.99,18.23,17.327434353787602,913
2500.0,44.0,10.0,32.0,499.0,45.9,28.541780512401818,914
1400.0,65.0,15.0,15.0,207.9,20.7,21.42871280620509,915
1150.0,16.0,11.0,28.0,41.52,14.43,15.693536337467542,916
1583.0,18.0,15.0,12.0,30.21,11.85,16.57726253356292,917
6450.0,51.0,31.0,31.0,189.9,20.21,31.761896356863968,918
163.0,21.0,12.0,14.0,79.99,8.3,14.641144359527274,919
2425.0,29.0,30.0,19.0,146.99,16.66,21.86365634969153,920
88.0,16.0,7.0,12.0,89.0,8.37,14.211070187219384,921
450.0,24.0,47.0,34.0,54.9,20.83,16.82720685851782,922
350.0,34.0,4.0,15.0,92.49,8.41,15.29091756531803,923
7150.0,65.0,10.0,65.0,147.9,23.36,31.80095931756841,924
450.0,25.0,9.0,19.0,49.95,12.79,14.615291822407936,925
2600.0,50.0,10.0,30.0,69.9,16.12,20.351121614616993,926
100.0,16.0,6.0,11.0,39.99,7.54,13.194751074224715,927
1550.0,30.0,22.0,30.0,53.9,22.96,17.85826947693672,928
20100.0,45.0,15.0,35.0,210.0,16.22,58.78153736922453,929
5900.0,35.0,28.0,32.0,119.0,41.81,28.50169901492471,930
650.0,18.0,12.0,12.0,39.9,16.32,14.713232630825605,931
1050.0,16.0,20.0,16.0,119.85,20.03,17.51158593560457,932
61.0,21.0,2.0,15.0,16.9,12.79,12.623122038060101,933
2800.0,49.0,39.0,17.0,274.9,31.45,26.378336416984343,934
444.0,20.0,14.0,16.0,118.0,12.62,16.055144682664555,935
200.0,20.0,25.0,25.0,19.9,15.1,14.233517548004178,936
2850.0,40.0,5.0,44.0,96.0,12.97,20.80588601504933,937
250.0,16.0,2.0,11.0,20.3,7.71,12.884298849190742,938
800.0,60.0,25.0,35.0,34.99,15.1,17.19559265291595,939
50.0,17.0,4.0,17.0,24.99,12.84,12.739811668649363,940
500.0,38.0,12.0,38.0,34.9,16.11,15.107057754490208,941
192.0,18.0,15.0,15.0,39.9,18.23,13.96024201330553,942
500.0,27.0,10.0,15.0,46.9,16.11,14.766296349884353,943
225.0,18.0,15.0,16.0,45.0,15.1,14.133046798886436,944
2100.0,86.0,4.0,11.0,95.9,20.16,20.722489460818345,945
5400.0,40.0,26.0,25.0,380.0,27.95,32.756269505758155,946
550.0,16.0,2.0,11.0,31.9,25.63,13.725371222251432,947
5850.0,60.0,25.0,25.0,773.75,33.45,42.20585323668305,948
500.0,22.0,7.0,15.0,15.0,22.67,13.78624551540936,949
150.0,19.0,10.0,15.0,120.0,17.28,15.239613842424024,950
4650.0,37.0,20.0,34.0,209.99,55.95,27.42562730241888,951
525.0,18.0,17.0,16.0,179.9,9.42,17.554592282640847,952
875.0,40.0,26.0,20.0,109.0,19.95,18.127695194178276,953
700.0,68.0,8.0,13.0,69.9,18.42,16.95621843604252,954
250.0,16.0,2.0,11.0,29.0,7.78,13.058604095201602,955
200.0,22.0,7.0,16.0,39.99,15.1,13.681929586524149,956
1100.0,18.0,9.0,16.0,74.4,19.49,16.16691122640495,957
200.0,16.0,7.0,11.0,44.9,7.78,13.551085323668644,958
525.0,16.0,16.0,18.0,349.9,20.02,20.842544237300608,959
150.0,43.0,13.0,14.0,18.99,15.1,14.220830733888084,960
1400.0,50.0,30.0,40.0,80.0,16.0,19.257011412773117,961
18450.0,68.0,21.0,42.0,1054.0,64.05,73.50791066424627,962
450.0,30.0,7.0,20.0,29.9,15.1,14.282825014099505,963
900.0,16.0,10.0,16.0,39.99,13.71,15.05651610895398,964
300.0,17.0,6.0,17.0,90.0,15.38,14.659660779719943,965
4338.0,17.0,12.0,14.0,124.9,16.84,23.8709444091569,966
200.0,17.0,12.0,20.0,32.0,7.96,13.636196430539076,967
200.0,41.0,2.0,29.0,31.9,12.48,13.959924644821792,968
250.0,41.0,2.0,29.0,31.9,15.79,14.061368874551714,969
300.0,20.0,2.0,20.0,50.0,15.1,13.754407869207943,970
158.0,18.0,6.0,13.0,270.0,14.02,17.99832618386924,971
15350.0,47.0,40.0,47.0,572.0,37.27,57.88823085638106,972
15300.0,75.0,22.0,44.0,2199.99,67.19,90.38534639939779,973
340.0,17.0,13.0,13.0,173.0,13.34,16.774552286766124,974
1825.0,53.0,10.0,40.0,86.9,13.63,19.26148570328391,975
900.0,40.0,30.0,30.0,110.0,19.74,18.455473037054333,976
200.0,16.0,16.0,16.0,279.0,15.7,18.755323851211443,977
400.0,20.0,20.0,20.0,19.99,16.11,14.347366746631181,978
350.0,17.0,4.0,12.0,24.99,15.1,13.33011376381667,979
800.0,20.0,20.0,20.0,29.0,17.92,15.339436707063427,980
1650.0,30.0,22.0,30.0,49.9,20.7,17.98101759340307,981
975.0,26.0,12.0,16.0,62.9,16.2,16.129255390409565,982
21700.0,42.0,42.0,42.0,399.0,56.22,67.22165091009632,983
153.0,30.0,13.0,17.0,9.95,7.39,13.599969472653711,984
250.0,16.0,16.0,16.0,32.9,18.33,13.926133478266365,985
1500.0,40.0,15.0,32.0,55.9,20.88,17.770148183717815,986
750.0,50.0,15.0,15.0,25.9,15.11,15.936419086842427,987
450.0,86.0,15.0,15.0,34.0,15.1,16.755157407031433,988
250.0,16.0,10.0,16.0,14.0,18.23,13.217029243864713,989
150.0,18.0,12.0,15.0,18.9,34.15,13.28907150273784,990
7150.0,79.0,5.0,63.0,189.9,31.17,32.85171092914227,991
500.0,16.0,19.0,11.0,14.9,11.85,14.21958035711169,992
100.0,36.0,9.0,20.0,46.0,22.25,14.21628057512578,993
1200.0,35.0,35.0,35.0,97.99,19.28,18.941536871382787,994
167.0,16.0,11.0,15.0,74.9,22.23,14.320169406906171,995
363.0,16.0,4.0,11.0,20.99,14.1,13.237534055465872,996
200.0,16.0,6.0,11.0,145.0,14.76,15.501523888121387,997
1067.0,32.0,13.0,22.0,154.91,31.83,18.447303722302607,998
650.0,16.0,7.0,13.0,59.7,15.17,14.7679479735988,999
700.0,16.0,17.0,16.0,22.99,8.91,14.69565736502885,1000
5400.0,42.0,21.0,36.0,215.0,27.59,29.28579640243471,1001
1050.0,40.0,6.0,35.0,129.99,19.88,17.856905918536867,1002
400.0,45.0,15.0,35.0,26.9,11.85,15.144086655107124,1003
3100.0,16.0,33.0,17.0,59.9,28.97,21.189324367033137,1004
500.0,17.0,27.0,17.0,37.95,13.37,15.179155383587537,1005
800.0,44.0,2.0,36.0,79.9,16.32,16.270074739333886,1006
1800.0,32.0,40.0,16.0,129.9,15.66,20.898347707629927,1007
1750.0,16.0,35.0,16.0,35.0,17.6,18.057930910467345,1008
1300.0,30.0,30.0,30.0,45.99,13.37,17.633158951693954,1009
283.0,22.0,12.0,21.0,54.9,25.66,14.442781014394132,1010
100.0,22.0,3.0,15.0,110.32,8.03,14.664141975266794,1011
150.0,25.0,7.0,16.0,21.9,26.26,13.323477280940018,1012
1650.0,30.0,22.0,30.0,59.9,13.44,18.181368450886815,1013
375.0,16.0,13.0,15.0,58.0,7.78,14.513731491354246,1014
5350.0,40.0,20.0,40.0,69.9,16.93,26.166593921336585,1015
8050.0,62.0,35.0,52.0,128.8,87.33,34.46795212721642,1016
2900.0,67.0,3.0,31.0,99.0,11.54,21.75838355575848,1017
175.0,20.0,20.0,20.0,180.0,16.01,17.09668178344395,1018
150.0,16.0,12.0,15.0,41.5,11.85,13.671580023761845,1019
410.0,39.0,3.0,28.0,16.9,22.06,14.066580568889703,1020
150.0,20.0,6.0,20.0,54.5,8.27,13.760527141724104,1021
133.0,16.0,7.0,13.0,99.0,18.79,14.50639350810251,1022
4200.0,55.0,25.0,37.0,259.0,12.42,28.41349410410592,1023
890.0,21.0,16.0,21.0,1097.99,21.78,36.75786342398114,1024
200.0,16.0,15.0,15.0,135.0,17.88,15.811525327843485,1025
600.0,16.0,25.0,12.0,9.6,16.11,14.650396632504972,1026
1300.0,16.0,19.0,16.0,179.99,24.06,19.16864362220188,1027
1400.0,16.0,23.0,25.0,1005.63,63.59,36.16664826457005,1028
300.0,28.0,8.0,14.0,22.9,11.85,13.800999886886725,1029
100.0,20.0,20.0,20.0,18.0,11.85,13.698831547612372,1030
350.0,16.0,16.0,16.0,69.0,15.36,14.852288533242538,1031
150.0,16.0,5.0,12.0,94.9,15.76,14.344921000080777,1032
1600.0,100.0,7.0,11.0,99.0,16.94,20.427367404442585,1033
850.0,16.0,32.0,16.0,82.0,16.82,17.00836324862364,1034
650.0,28.0,13.0,15.0,79.9,9.37,15.932149634093804,1035
200.0,16.0,2.0,11.0,54.9,14.13,13.476068586354582,1036
7100.0,90.0,4.0,55.0,179.0,17.99,32.833993785546866,1037
396.0,18.0,11.0,14.0,99.0,6.57,15.334241305851865,1038
450.0,16.0,10.0,11.0,16.5,23.28,13.65453059394311,1039
2600.0,40.0,45.0,39.0,116.6,30.66,22.89596510798647,1040
700.0,20.0,2.0,15.0,84.9,17.03,15.246822916453374,1041
300.0,16.0,2.0,20.0,69.0,7.78,13.994505664648537,1042
584.0,16.0,11.0,13.0,120.0,23.99,16.062451336820537,1043
325.0,21.0,14.0,15.0,69.0,15.36,14.863457766039161,1044
400.0,50.0,3.0,25.0,49.9,9.34,15.082995875603682,1045
400.0,16.0,16.0,16.0,69.9,4.87,14.971764340145999,1046
3275.0,35.0,37.0,19.0,89.9,7.88,23.040773093110246,1047
1650.0,100.0,7.0,15.0,49.7,12.93,19.55577253334743,1048
1400.0,32.0,6.0,28.0,39.99,22.34,16.457011545238437,1049
2300.0,26.0,26.0,35.0,104.9,23.6,20.499810821324644,1050
4950.0,40.0,10.0,40.0,174.9,31.97,26.907988897480916,1051
650.0,37.0,23.0,35.0,29.9,16.6,15.870863545121313,1052
100.0,18.0,11.0,14.0,49.99,12.48,13.751771913322875,1053
150.0,16.0,16.0,11.0,25.9,11.85,13.56463613535566,1054
275.0,32.0,4.0,22.0,43.9,15.1,14.120670583817486,1055
2600.0,50.0,10.0,30.0,69.9,16.12,20.351121614616993,1056
800.0,16.0,16.0,11.0,49.9,15.1,15.364253179805662,1057
350.0,19.0,11.0,23.0,160.0,19.0,16.53124896337785,1058
350.0,50.0,8.0,40.0,69.9,16.25,15.71271080527577,1059
400.0,30.0,10.0,20.0,42.9,15.4,14.607057455977136,1060
300.0,24.0,7.0,14.0,89.0,7.88,14.929676702116204,1061
23250.0,23.0,50.0,84.0,225.0,125.77,66.80745488171804,1062
10550.0,30.0,50.0,30.0,119.0,57.31,38.96457344140993,1063
250.0,20.0,8.0,21.0,56.99,11.9,14.127122659258976,1064
3300.0,60.0,18.0,50.0,205.0,22.27,25.343544284413095,1065
680.0,47.0,7.0,18.0,59.9,9.34,15.940593273582227,1066
300.0,25.0,12.0,18.0,160.0,34.92,16.677368220063034,1067
700.0,21.0,11.0,15.0,1299.65,18.41,40.115247208372175,1068
107.0,7.0,7.0,10.0,69.0,14.23,13.525292090262688,1069
400.0,69.0,11.0,11.0,49.0,17.63,16.12183721756037,1070
3200.0,20.0,10.0,22.0,299.0,24.96,25.074843009850206,1071
500.0,16.0,2.0,11.0,129.99,61.19,15.58916855357958,1072
350.0,67.0,15.0,15.0,29.5,16.11,15.794409101255912,1073
14900.0,58.0,28.0,58.0,349.9,105.84,52.291521532540855,1074
1600.0,42.0,25.0,15.0,118.99,12.04,19.795634646605897,1075
7125.0,52.0,52.0,17.0,89.99,19.93,32.269956954699,1076
267.0,18.0,13.0,15.0,20.9,15.1,13.621594690762173,1077
100.0,16.0,16.0,16.0,126.12,15.76,15.489471482540079,1078
100.0,24.0,2.0,17.0,54.9,11.88,13.576353734306466,1079
533.0,22.0,11.0,20.0,149.9,19.59,16.794589133537336,1080
15800.0,62.0,47.0,32.0,209.0,36.97,52.38605070704006,1081
450.0,17.0,3.0,11.0,219.0,24.25,17.361263033716675,1082
300.0,30.0,7.0,20.0,67.0,17.18,14.721794006174433,1083
800.0,42.0,8.0,26.0,45.0,9.34,15.794280377159245,1084
500.0,16.0,5.0,11.0,240.0,17.44,17.95844889363696,1085
550.0,30.0,30.0,18.0,49.6,9.1,16.13975028558736,1086
500.0,40.0,20.0,30.0,624.75,29.4,27.406244398595177,1087
600.0,16.0,10.0,16.0,29.99,4.74,14.24749987309069,1088
6550.0,20.0,20.0,20.0,149.99,45.13,29.429568150700522,1089
7125.0,52.0,52.0,17.0,79.99,38.08,32.06960609721525,1090
335.0,17.0,11.0,16.0,158.0,13.55,16.364752509575727,1091
150.0,16.0,5.0,20.0,49.9,10.96,13.472723394543495,1092
375.0,17.0,12.0,14.0,220.0,38.23,17.735811415433563,1093
300.0,16.0,2.0,20.0,69.0,14.23,13.994505664648537,1094
100.0,20.0,15.0,15.0,23.99,25.63,13.525110833235091,1095
250.0,16.0,2.0,11.0,49.0,15.1,13.459305810169095,1096
500.0,30.0,2.0,20.0,77.0,8.3,15.052554187780064,1097
1300.0,30.0,10.0,30.0,99.99,15.45,17.613583202914946,1098
1500.0,50.0,40.0,30.0,129.99,15.66,20.97546243196536,1099
600.0,25.0,31.0,25.0,40.8,15.23,15.969956833965124,1100
532.0,19.0,17.0,17.0,177.99,17.01,17.569342326110718,1101
100.0,16.0,6.0,12.0,21.99,14.1,12.837792187396419,1102
450.0,20.0,20.0,20.0,115.0,11.42,16.352344473314183,1103
550.0,16.0,10.0,16.0,55.99,26.93,14.666967872818509,1104
200.0,35.0,2.0,25.0,44.9,18.23,13.994836882313086,1105
150.0,36.0,9.0,11.0,34.95,11.85,14.063283197554137,1106
5275.0,28.0,40.0,25.0,27.9,27.08,25.79762800352892,1107
13150.0,76.0,14.0,56.0,790.0,67.36,57.4125999031378,1108
1375.0,30.0,6.0,22.0,96.9,13.7,17.45416580356953,1109
600.0,32.0,4.0,29.0,97.9,15.44,15.887661303971354,1110
150.0,20.0,5.0,15.0,107.0,8.0,14.738932341341975,1111
400.0,25.0,10.0,36.0,14.8,12.19,13.92712301050381,1112
8200.0,30.0,30.0,30.0,38.0,25.63,31.47238231929393,1113
3300.0,60.0,18.0,50.0,219.99,22.38,25.64387021978123,1114
3300.0,20.0,30.0,30.0,159.9,28.5,23.621702674041956,1115
1675.0,25.0,20.0,23.0,99.77,15.65,18.719322757900066,1116
200.0,17.0,7.0,12.0,38.0,12.93,13.451658097091938,1117
300.0,20.0,10.0,15.0,32.9,17.63,13.834032771374996,1118
900.0,28.0,3.0,12.0,110.0,12.27,16.48067370424654,1119
11450.0,61.0,25.0,45.0,245.0,107.95,43.082650718275,1120
350.0,30.0,12.0,20.0,30.0,18.23,14.357307658012303,1121
1143.0,24.0,22.0,19.0,149.0,17.29,18.686597627870864,1122
267.0,16.0,16.0,16.0,139.0,14.31,16.08634711427709,1123
6550.0,20.0,20.0,20.0,139.0,54.72,29.209382558325885,1124
18250.0,45.0,95.0,25.0,229.99,49.28,59.79775718366783,1125
200.0,20.0,10.0,12.0,15.9,18.23,13.279529884265436,1126
463.0,19.0,16.0,18.0,379.9,16.83,21.423232590220636,1127
342.0,18.0,13.0,15.0,229.0,30.0,17.943062379593826,1128
250.0,16.0,5.0,15.0,29.9,16.95,13.256546855823615,1129
4200.0,37.0,15.0,37.0,76.9,7.4,23.581810047727917,1130
8217.0,52.0,52.0,17.0,144.94,30.85,35.58642689387372,1131
1600.0,26.0,26.0,26.0,34.7,13.08,17.640074675787787,1132
350.0,17.0,4.0,12.0,27.99,15.1,13.390219021061792,1133
197.0,17.0,17.0,16.0,14.9,7.71,13.548186778686095,1134
3000.0,30.0,10.0,30.0,59.9,47.86,20.259480426080017,1135
650.0,24.0,14.0,18.0,134.9,20.13,16.95960200536279,1136
1650.0,30.0,22.0,30.0,49.9,13.37,17.98101759340307,1137
900.0,30.0,20.0,20.0,249.0,16.95,20.30146611561201,1138
7500.0,61.0,11.0,46.0,69.99,17.12,30.794859603996542,1139
3890.0,52.0,22.0,21.0,256.9,27.94,27.413056511217068,1140
200.0,16.0,5.0,20.0,25.99,15.1,13.095128724029781,1141
250.0,20.0,8.0,13.0,49.99,7.61,13.957495805880775,1142
6150.0,45.0,27.0,36.0,151.24,82.73,29.965890520158464,1143
480.0,18.0,8.0,14.0,10.35,8.72,13.563336703326039,1144
1836.0,61.0,6.0,24.0,79.9,20.05,19.145638919025515,1145
150.0,17.0,8.0,14.0,29.99,8.11,13.252151662761989,1146
400.0,18.0,8.0,18.0,25.0,10.94,13.709230568541638,1147
175.0,23.0,21.0,21.0,43.0,7.87,14.516047836852527,1148
1050.0,42.0,25.0,15.0,72.99,11.73,17.758134175151504,1149
850.0,38.0,10.0,38.0,79.9,19.75,16.608599183357413,1150
650.0,23.0,3.0,16.0,40.0,14.58,14.40997613755733,1151
4475.0,44.0,24.0,31.0,99.99,17.95,25.321984631066258,1152
5300.0,19.0,49.0,34.0,135.65,22.7,28.219566312197657,1153
550.0,16.0,7.0,24.0,60.0,18.52,14.611469262930383,1154
750.0,40.0,17.0,15.0,109.9,22.48,17.378091243178712,1155
9650.0,86.0,8.0,40.0,235.0,59.82,39.15424969610498,1156
2400.0,32.0,25.0,39.0,349.99,17.66,25.78356880513165,1157
183.0,17.0,7.0,12.0,59.89,19.33,13.855735086015684,1158
200.0,16.0,2.0,11.0,41.3,11.85,13.203591420176686,1159
213.0,16.0,12.0,11.0,34.9,7.78,13.652477560712487,1160
9400.0,35.0,45.0,45.0,140.0,83.83,37.00752625539961,1161
233.0,18.0,5.0,15.0,84.3,13.93,14.382248899316284,1162
7667.0,52.0,52.0,17.0,139.94,18.69,34.37036493810268,1163
11100.0,16.0,16.0,11.0,42.9,28.75,36.12151890393135,1164
450.0,19.0,6.0,30.0,69.9,18.59,14.679317198608459,1165
1100.0,30.0,10.0,25.0,129.9,26.19,17.788692415516902,1166
50.0,23.0,15.0,15.0,65.0,22.95,14.350732095379904,1167
3700.0,32.0,22.0,46.0,34.9,48.21,21.968751649272747,1168
200.0,41.0,2.0,29.0,28.9,17.06,13.899819387576667,1169
150.0,19.0,15.0,15.0,7.0,7.39,13.251016747655498,1170
300.0,36.0,6.0,26.0,29.9,12.69,14.15630799647264,1171
350.0,28.0,6.0,20.0,185.81,17.06,17.078248837819924,1172
1650.0,30.0,22.0,30.0,53.9,13.4,18.06115793639657,1173
1900.0,30.0,20.0,70.0,89.9,18.91,19.326401399766443,1174
2250.0,34.0,4.0,23.0,60.0,39.41,18.52423961223002,1175
17550.0,73.0,20.0,47.0,129.9,46.86,53.30649259551044,1176
250.0,20.0,10.0,16.0,24.99,18.23,13.577783670017876,1177
300.0,60.0,11.0,11.0,50.0,7.61,15.622703967847215,1178
150.0,24.0,5.0,24.0,69.99,12.62,14.17105656135518,1179
400.0,16.0,11.0,11.0,339.9,17.13,20.08750661419711,1180
18900.0,84.0,23.0,50.0,190.0,87.22,57.812398271392674,1181
200.0,30.0,4.0,40.0,13.9,11.85,13.36327506944615,1182
1110.0,19.0,11.0,18.0,47.65,17.06,15.80389608823056,1183
1500.0,35.0,40.0,35.0,300.0,19.72,23.872857516589306,1184
3100.0,30.0,30.0,18.0,98.75,7.88,22.29813046634609,1185
1583.0,18.0,15.0,12.0,30.21,18.23,16.57726253356292,1186
6050.0,77.0,11.0,33.0,169.0,45.59,30.351181580537613,1187
800.0,28.0,20.0,42.0,276.9,21.18,20.66807057777639,1188
1100.0,43.0,6.0,30.0,74.9,16.28,16.94168061651049,1189
8200.0,53.0,74.0,18.0,79.99,24.15,35.50108931860605,1190
2300.0,25.0,7.0,60.0,168.99,13.74,20.79413681432285,1191
450.0,20.0,13.0,12.0,53.55,18.48,14.706292568220046,1192
180.0,16.0,9.0,16.0,12.88,18.23,12.99749450724508,1193
1750.0,37.0,22.0,40.0,59.9,19.66,18.666978935883556,1194
6500.0,20.0,20.0,20.0,169.0,13.62,29.708990901047198,1195
10975.0,46.0,46.0,45.0,299.9,32.4,43.848267514907825,1196
1100.0,31.0,11.0,26.0,59.9,11.81,16.480124797177318,1197
850.0,20.0,25.0,20.0,35.0,8.88,15.836459046081409,1198
11375.0,55.0,19.0,33.0,626.0,22.9,49.97848579967633,1199
1038.0,41.0,22.0,28.0,68.9,18.28,17.499225830333966,1200
250.0,16.0,4.0,12.0,249.9,14.41,17.598174231579137,1201
300.0,20.0,10.0,15.0,44.99,10.96,14.076256958072845,1202
427.0,15.0,17.0,14.0,99.9,18.27,15.640182793881435,1203
300.0,27.0,13.0,17.0,161.6,15.88,16.83110963646681,1204
5450.0,23.0,24.0,23.0,150.0,22.87,27.53473411859916,1205
75.0,21.0,2.0,15.0,16.9,7.87,12.65152642238448,1206
929.0,24.0,16.0,20.0,179.99,39.53,18.546535174853997,1207
1867.0,36.0,6.0,36.0,29.5,13.08,17.364282688333578,1208
350.0,17.0,4.0,12.0,24.99,15.23,13.33011376381667,1209
30000.0,60.0,66.0,29.0,379.9,124.45,85.58530257815073,1210
2550.0,30.0,10.0,22.0,76.9,20.62,19.657697563093492,1211
200.0,16.0,10.0,11.0,41.99,7.55,13.65800378101956,1212
1000.0,42.0,8.0,36.0,79.0,13.57,16.91797677794815,1213
400.0,17.0,5.0,12.0,99.99,19.39,14.989262943634255,1214
200.0,18.0,6.0,20.0,34.9,14.1,13.398999273896624,1215
704.0,25.0,22.0,23.0,99.99,14.29,16.863830573328713,1216
800.0,20.0,20.0,20.0,69.9,14.07,16.15887171417195,1217
6550.0,30.0,30.0,30.0,149.0,73.63,30.348617256276032,1218
150.0,22.0,11.0,16.0,14.99,15.23,13.299902288923105,1219
83.0,13.0,8.0,12.0,58.2,14.16,13.533492016822121,1220
450.0,16.0,4.0,20.0,67.99,9.23,14.388749955151575,1221
150.0,35.0,2.0,25.0,14.9,15.1,13.292340080131922,1222
1036.0,20.0,19.0,14.0,69.99,18.0,16.562382177400302,1223
